Location;Date;DDVEC;FHVEC;FG;FHX;FHXN;FHN;FHNH
  330;20180327;  167;   45;   55;   90;   12;   20;    1
  330;20180328;  289;   45;   57;  110;   17;   10;   11
  330;20180329;  206;   29;   53;   90;   21;   30;    7
  330;20180330;  139;   61;   70;  100;   16;   50;    7
  330;20180331;  181;   27;   37;   60;    1;   10;   21
  330;20180401;  326;   33;   45;   90;    8;   10;   20
  330;20180402;  156;   71;   77;  100;   14;   50;    1
  330;20180403;  201;   74;   77;  100;   11;   40;   19
  330;20180404;  187;   75;   78;   90;    9;   60;   16
  330;20180405;  285;   65;   83;  140;    6;   20;   18
  330;20180406;  135;   96;   97;  120;   16;   50;    1
  330;20180407;  160;   48;   63;  100;   13;   10;   24
  330;20180408;    3;   32;   43;   70;   14;   20;    3
  330;20180409;   19;   75;   77;  100;   16;   50;    1
  330;20180410;  115;   29;   55;   80;    4;   30;    2
  330;20180411;   49;   29;   45;   80;   12;   20;    7
  330;20180412;   76;   39;   43;   60;    4;   10;   21
  330;20180413;  219;   31;   43;   60;    1;   20;   16
  330;20180414;  318;    7;   34;   60;   19;   20;    2
  330;20180415;  178;   23;   36;   60;   21;   10;   17
  330;20180416;  235;   56;   60;   80;   11;   40;    1
  330;20180417;  188;   56;   59;   90;   11;   30;   18
  330;20180418;  124;   23;   43;   80;   24;   20;   10
  330;20180419;  109;   34;   53;   80;    1;   30;   14
  330;20180420;  270;   23;   42;   60;    6;   20;    8
  330;20180421;   43;   44;   50;   70;   14;   20;    7
  330;20180422;  205;   41;   72;  110;   19;   40;    6
  330;20180423;  243;   78;   81;  110;   21;   60;    6
  330;20180424;  228;   88;   89;  130;   23;   60;   16
  330;20180425;  253;   85;   90;  120;    1;   70;    9
  330;20180426;  249;   84;   87;  100;    6;   70;   19
  330;20180427;  143;   28;   54;   90;   16;   30;   11
  330;20180428;  226;   56;   59;   90;   10;   30;   21
  330;20180429;   22;   79;   88;  170;   23;   10;    6
  330;20180430;  345;   46;  103;  190;   23;   50;   14
  330;20180501;  256;   87;   99;  200;    2;   50;   17
  330;20180502;  198;   76;   88;  130;   12;   50;    1
  330;20180503;  323;   32;   38;   70;    3;   10;   24
  330;20180504;   20;   35;   38;   70;   16;   10;    1
  330;20180505;   29;   46;   51;   80;   13;   20;    1
  330;20180506;   74;   32;   41;   70;   14;   10;    1
  330;20180507;   92;   28;   41;   60;    2;   20;   24
  330;20180508;   73;   12;   32;   50;    2;   10;   23
  330;20180509;  309;   29;   35;   50;    1;   10;    3
  330;20180510;  293;   43;   59;  110;    9;   10;   23
  330;20180511;   76;   26;   40;   70;   16;   10;    2
  330;20180512;   92;   33;   46;  100;   19;   10;   13
  330;20180513;  308;   56;   63;   90;   20;   10;    2
  330;20180514;  355;   85;   87;  100;    6;   60;   23
  330;20180515;    4;   64;   65;   90;   20;   30;    7
  330;20180516;    9;  113;  114;  150;   16;   70;    1
  330;20180517;    3;   99;  100;  110;    1;   80;   23
  330;20180518;  351;   66;   66;   80;    1;   60;    7
  330;20180519;  347;   35;   37;   50;    1;   20;    9
  330;20180520;   20;   45;   48;   80;   13;   20;    1
  330;20180521;   56;   40;   48;   70;   14;   20;    1
  330;20180522;   17;   44;   50;   70;   15;   20;    2
  330;20180523;   26;   54;   56;   80;   12;   30;    4
  330;20180524;   61;   44;   49;   60;    1;   30;   24
  330;20180525;  324;   16;   36;   60;   16;   20;    7
  330;20180526;   50;   41;   46;   70;   13;   10;    2
  330;20180527;   93;   57;   60;   90;    6;   20;   19
  330;20180528;   33;   34;   44;   80;   21;   20;    1
